epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, e_mae, e_rmse
   14,    76,         0.062461,         0.062123,       0.00033847,           5.9321,           7.7894,            10.05,           12.068
   14,    77,         0.054801,          0.05463,       0.00017092,           5.4263,           7.3046,           6.9517,           8.5757
   14,    78,          0.05394,         0.053812,       0.00012768,           5.2455,           7.2497,           5.9748,           7.4181
   14,    79,          0.04274,         0.042573,       0.00016764,           4.8457,           6.4483,           6.9928,           8.4913
   14,    80,         0.063166,         0.062817,         0.000349,           5.3319,           7.8329,           9.7558,           12.256
   14,    81,         0.041337,         0.041159,       0.00017885,           4.6759,           6.3403,           7.0958,           8.7696
   14,    82,           0.0512,          0.05108,        0.0001202,           5.3023,           7.0633,           5.9355,           7.1937
   14,    83,         0.037046,         0.036722,       0.00032433,           4.6129,           5.9889,           9.9779,           11.816
   14,    84,           0.0401,         0.039961,       0.00013872,           4.7723,           6.2474,           6.2925,           7.7307
   14,    85,         0.048036,         0.047802,       0.00023355,           4.9591,           6.8329,           7.9608,           10.026
   14,    86,         0.053149,         0.052931,       0.00021764,           5.0936,           7.1901,           7.8138,           9.6767
   14,    87,          0.04366,         0.043386,       0.00027404,           4.9032,           6.5096,           9.0903,            10.86
   14,    88,         0.062588,         0.062182,       0.00040562,           5.6096,           7.7932,           11.528,           13.216
   14,    89,         0.060725,         0.060551,       0.00017357,            5.652,           7.6903,           6.9339,            8.643
   14,    90,         0.055833,         0.055602,       0.00023084,           5.5364,           7.3693,           8.1388,           9.9726
   14,    91,         0.052926,         0.052771,       0.00015559,           5.4659,           7.1792,           6.6164,           8.1833
   14,    92,         0.066301,         0.065988,       0.00031318,           5.8625,           8.0281,             9.91,           11.617
   14,    93,         0.044834,         0.044712,       0.00012239,           5.0011,           6.6083,           5.9267,           7.2608
   14,    94,         0.056519,         0.056211,       0.00030814,            5.005,           7.4096,           9.3956,           11.523
   14,    95,         0.055339,         0.054844,       0.00049495,           5.3098,           7.3189,           12.289,           14.604
   14,    96,         0.059197,          0.05883,       0.00036729,           5.5146,           7.5802,           10.601,           12.572
   14,    97,         0.053821,         0.053496,       0.00032478,           5.4855,           7.2284,           8.7375,            11.83
   14,    98,         0.059989,           0.0597,       0.00028917,              5.6,            7.636,           9.1653,           11.162
   14,    99,         0.051051,         0.050907,       0.00014353,           5.2731,           7.0513,           6.3517,           7.8597
   14,   100,         0.038991,          0.03884,        0.0001508,            4.536,           6.1592,           6.6679,           8.0648
   14,   101,         0.051552,          0.05142,        0.0001323,           5.1858,           7.0868,           6.1095,           7.5473
   14,   102,         0.045604,         0.045448,       0.00015616,             4.94,           6.6625,           6.5521,           8.2035
   14,   103,         0.062459,         0.062155,       0.00030341,           5.8051,           7.7915,           9.3657,           11.431
   14,   104,         0.055653,          0.05546,       0.00019374,           5.1965,           7.3599,           7.2643,           9.1357
   14,   105,         0.042066,         0.041899,       0.00016655,           4.6892,           6.3971,           6.9182,           8.4688
   14,   106,         0.042541,         0.042279,       0.00026174,           4.7566,            6.426,           8.7452,           10.613
   14,   107,         0.040383,         0.040172,       0.00021082,           4.5987,           6.2639,           7.9437,            9.529
   14,   108,         0.034171,         0.034045,       0.00012641,           4.1879,           5.7664,           6.0002,           7.3758
   14,   109,         0.037416,         0.037216,       0.00020072,           4.1723,            6.029,           7.3045,           9.3029
